date,open,high,low,close,volume,market_cap
2024-10-03,7.996,8.161,7.7043,8.0199,85792342.0,3782256162.0
2024-10-04,8.0199,8.4388,7.9955,8.359,68101740.0,3942279167.0
2024-10-05,8.359,8.3644,8.0809,8.2067,38352496.0,3870530713.0
2024-10-06,8.2067,8.5096,8.1449,8.5096,39977493.0,4013392655.0
2024-10-07,8.5096,8.6428,8.0499,8.0524,80545824.0,3800207892.0
2024-10-08,8.0524,8.1892,7.9131,7.9849,73819539.0,3769670960.0
2024-10-09,7.9782,8.0918,7.743,7.8178,56754654.0,3690888096.0
2024-10-10,7.8178,8.0714,7.7315,8.0092,74823233.0,3781460119.0
2024-10-11,8.0092,8.255,7.9796,8.137,54903052.0,3841825273.0
2024-10-12,8.137,8.2932,8.0219,8.0632,42886664.0,3807090736.0
2024-10-13,8.0632,8.1059,7.7296,7.917,43820955.0,3741190966.0
2024-10-14,7.9171,8.4103,7.8264,8.3372,77557422.0,3939857584.0
2024-10-15,8.3372,8.441,7.8614,8.1127,115147896.0,3833749369.0
2024-10-16,8.1127,8.1374,7.876,7.9026,72038866.0,3734510631.0
2024-10-17,7.9025,7.9639,7.5256,7.6585,63646989.0,3619231150.0
2024-10-18,7.6583,8.0412,7.6483,8.013,54642282.0,3786749586.0
2024-10-19,8.013,8.2588,7.9641,8.0396,35203379.0,3799387915.0
2024-10-20,8.0396,8.3687,7.931,8.344,48909156.0,3943269232.0
2024-10-21,8.344,8.4334,7.8806,7.9738,67157483.0,3768340684.0
2024-10-22,7.9738,8.0871,7.8283,7.9445,62685910.0,3758453721.0
2024-10-23,7.9445,8.3179,7.8272,8.0688,114001027.0,3817672626.0
2024-10-24,8.1544,8.4122,8.0515,8.2894,64774613.0,3922137114.0
2024-10-25,8.2894,8.5029,7.4654,7.6919,92537050.0,3639399195.0
2024-10-26,7.6919,7.8556,7.5216,7.7247,54207333.0,3655119172.0
2024-10-27,7.7247,7.9021,7.6613,7.7907,33243032.0,3686475264.0
2024-10-28,7.7907,7.8483,7.618,7.8046,47583963.0,3693081959.0
2024-10-29,7.8046,8.1779,7.7879,8.1216,59926049.0,3843050810.0
2024-10-30,8.1216,8.2557,7.9865,8.1459,51085150.0,3854651265.0
2024-10-31,8.1459,8.1924,7.7741,7.8477,58478625.0,3713696842.0
2024-11-01,7.8477,8.0288,7.697,7.8089,63612236.0,3696215995.0
2024-11-02,7.8089,7.9354,7.4624,7.5219,41338021.0,3560354875.0
2024-11-03,7.5219,7.5481,6.9294,7.1839,68906247.0,3400395577.0
2024-11-04,7.1839,7.2801,6.8425,7.0156,53986658.0,3320850289.0
2024-11-05,7.0156,7.4371,7.0156,7.3663,57311360.0,3490960840.0
2024-11-06,7.3663,8.0244,7.3657,7.8857,157574469.0,3737202452.0
2024-11-07,7.8857,8.0788,7.5324,7.806,138146395.0,3699545226.0
2024-11-08,7.806,8.6646,7.6544,8.5941,163128055.0,4073240142.0
2024-11-09,8.5941,8.6195,8.1253,8.5686,117400194.0,4061116550.0
2024-11-10,8.5686,9.4709,8.5014,8.999,255059426.0,4265271044.0
2024-11-11,8.999,9.4862,8.8191,9.4807,252318365.0,4493393945.0
2024-11-12,9.4807,9.6677,8.5833,8.8444,286220195.0,4191912801.0
2024-11-13,8.8423,8.9301,8.0795,8.5235,257441080.0,4043975938.0
2024-11-14,8.5235,8.7269,7.881,7.9763,184801836.0,3784612739.0
2024-11-15,7.9768,8.8649,7.8471,8.7397,231310327.0,4146526762.0
2024-11-16,8.6941,9.4954,8.6233,9.2411,221541232.0,4384299886.0
2024-11-17,9.2408,10.06,8.901,8.9747,252772454.0,4258113949.0
2024-11-18,8.9747,9.5073,8.9127,9.4092,214172029.0,4464328540.0
2024-11-19,9.4092,9.7779,8.992,9.1462,178596540.0,4340327033.0
2024-11-20,9.1462,9.5252,8.8092,8.8313,191069375.0,4190893043.0
2024-11-21,8.8313,9.4684,8.6887,9.2316,215287780.0,4380952026.0
2024-11-22,9.2316,11.34,9.1059,11.27,443838092.0,5349095763.0
2024-11-23,11.27,12.06,10.8,11.4,473213063.0,5411691777.0
2024-11-24,11.4,12.09,10.44,11.65,365112855.0,5527883841.0
2024-11-25,11.65,12.73,11.07,11.52,439271407.0,5466385633.0
2024-11-26,11.52,11.96,10.72,11.14,316418122.0,5288793424.0
2024-11-27,11.14,11.78,10.93,11.7,250064840.0,5556278310.0
2024-11-28,11.7,11.7,11.08,11.56,217530637.0,5488941562.0
2024-11-29,11.56,12.14,11.24,12.06,211910431.0,5724305905.0
2024-11-30,12.06,12.78,11.82,12.46,280074665.0,5914920245.0
2024-12-01,12.46,13.17,11.95,12.85,284429837.0,6109637725.0
2024-12-02,12.8,13.76,12.47,13.76,522838935.0,6542513458.0
2024-12-03,13.76,14.75,13.24,14.68,530330680.0,6979902942.0
2024-12-04,14.68,15.41,14.19,14.69,507066968.0,6985372075.0
2024-12-05,14.69,15.47,13.89,14.29,496341700.0,6795773377.0
2024-12-06,14.28,15.35,14.19,15.27,377510519.0,7259775009.0
2024-12-07,15.27,15.56,14.54,14.7,270429969.0,6988222037.0
2024-12-08,14.85,14.85,14.14,14.56,238233100.0,6922576256.0
2024-12-09,14.61,14.61,10.93,11.98,504922267.0,5696808256.0
2024-12-10,11.98,12.41,10.88,11.81,417797469.0,5614449363.0
2024-12-11,11.81,13.22,11.39,13.17,307872842.0,6262542253.0
2024-12-12,13.17,14.16,12.99,13.66,372555271.0,6497375606.0
2024-12-13,13.66,13.9,13.2,13.47,253360955.0,6411104193.0
2024-12-14,13.47,13.74,12.54,12.87,178109016.0,6122461658.0
2024-12-15,12.87,13.31,12.53,13.17,208786579.0,6268557309.0
2024-12-16,13.17,13.59,12.44,12.69,251499158.0,6039525251.0
2024-12-17,12.69,12.83,11.99,12.06,231188443.0,5757137811.0
2024-12-18,12.06,12.28,11.08,11.09,290844183.0,5293809145.0
2024-12-19,11.09,11.35,9.8884,10.16,319354589.0,4848841845.0
2024-12-20,10.16,10.75,8.8348,10.54,344606541.0,5034224750.0
2024-12-21,10.54,11.35,9.9306,10.05,240706130.0,4799514312.0
2024-12-22,10.05,10.3,9.7305,9.9094,184692617.0,4731699535.0
