date,open,high,low,close,volume,market_cap
2023-11-11,0.6606,0.6807,0.6443,0.6627,1754960201.0,35557546204.0
2023-11-12,0.6627,0.6705,0.6504,0.6615,988542527.0,35493236527.0
2023-11-13,0.6616,0.7406,0.6452,0.6715,3089036403.0,36029114142.0
2023-11-14,0.6715,0.6715,0.6076,0.6297,2298949026.0,33783701034.0
2023-11-15,0.6297,0.6502,0.6266,0.6496,1441133011.0,34897976038.0
2023-11-16,0.6496,0.6521,0.6074,0.6122,1756409884.0,32884608031.0
2023-11-17,0.6122,0.6238,0.59,0.6137,1462505199.0,32967858088.0
2023-11-18,0.6137,0.6145,0.5933,0.6112,836754904.0,32832055437.0
2023-11-19,0.6112,0.6287,0.603,0.6275,960738459.0,33708175330.0
2023-11-20,0.6274,0.6279,0.6122,0.6128,1151372006.0,32920808417.0
2023-11-21,0.6128,0.6178,0.5793,0.5805,1664786743.0,31181429316.0
2023-11-22,0.5804,0.6151,0.5794,0.6119,1332443782.0,32870190566.0
2023-11-23,0.6119,0.6228,0.6073,0.6202,1233580691.0,33318350245.0
2023-11-24,0.6203,0.6253,0.6175,0.6219,1220784875.0,33467760170.0
2023-11-25,0.6219,0.6235,0.6169,0.6234,604505841.0,33551855758.0
