date,coin_id,coin_name,symbol,price_usd,market_cap_usd,volume_24h_usd,price_change_pct,scraped_at
2026-03-21,ripple,XRP,XRP,,88646559783.0,1850800038.0,,2026-03-21T11:50:44.896980+00:00
2026-03-20,ripple,XRP,XRP,1.45,88659694188.0,2614487501.0,,2026-03-21T11:50:44.897433+00:00
2026-03-19,ripple,XRP,XRP,1.45,89592778375.0,2914165815.0,,2026-03-21T11:50:44.897979+00:00
2026-03-18,ripple,XRP,XRP,1.46,92990449114.0,4451986671.0,,2026-03-21T11:50:44.898434+00:00
2026-03-17,ripple,XRP,XRP,1.52,94585455614.0,4188142910.0,,2026-03-21T11:50:44.898901+00:00
2026-03-16,ripple,XRP,XRP,1.54,88605526348.0,1990572081.0,,2026-03-21T11:50:44.899355+00:00
2026-03-15,ripple,XRP,XRP,1.45,86036778580.0,1211608279.0,,2026-03-21T11:50:44.899806+00:00
2026-03-14,ripple,XRP,XRP,1.41,85618459862.0,3377254711.0,,2026-03-21T11:50:44.900250+00:00
2026-03-13,ripple,XRP,XRP,1.4,84850665656.0,1901864325.0,,2026-03-21T11:50:44.900694+00:00
2026-03-12,ripple,XRP,XRP,1.39,84824110149.0,2328024071.0,,2026-03-21T11:50:44.901145+00:00
2026-03-11,ripple,XRP,XRP,1.39,84868343014.0,3336499531.0,,2026-03-21T11:50:44.901587+00:00
2026-03-10,ripple,XRP,XRP,1.39,83420913725.0,2706872342.0,,2026-03-21T11:50:44.902031+00:00
2026-03-09,ripple,XRP,XRP,1.36,82191986491.0,1770535716.0,,2026-03-21T11:50:44.902470+00:00
2026-03-08,ripple,XRP,XRP,1.34,83045360925.0,1042569287.0,,2026-03-21T11:50:44.902910+00:00
2026-03-07,ripple,XRP,XRP,1.36,83497860867.0,2304975520.0,,2026-03-21T11:50:44.903356+00:00
2026-03-06,ripple,XRP,XRP,1.36,85837269777.0,2611958630.0,,2026-03-21T11:50:44.903799+00:00
2026-03-05,ripple,XRP,XRP,1.4,87391300642.0,4321077863.0,,2026-03-21T11:50:44.904246+00:00
2026-03-04,ripple,XRP,XRP,1.43,83177383072.0,2736394718.0,,2026-03-21T11:50:44.904686+00:00
2026-03-03,ripple,XRP,XRP,1.36,85165748422.0,3240402574.0,,2026-03-21T11:50:44.905126+00:00
2026-03-02,ripple,XRP,XRP,1.39,82518608292.0,3267559226.0,,2026-03-21T11:50:44.905569+00:00
2026-03-01,ripple,XRP,XRP,1.35,84262604899.0,3931422571.0,,2026-03-21T11:50:44.906010+00:00
2026-02-28,ripple,XRP,XRP,1.38,82808396105.0,3165932990.0,,2026-03-21T11:50:44.906453+00:00
2026-02-27,ripple,XRP,XRP,1.36,85538873929.0,3252541993.0,,2026-03-21T11:50:44.906896+00:00
2026-02-26,ripple,XRP,XRP,1.4,87170656589.0,4839052372.0,,2026-03-21T11:50:44.907346+00:00
2026-02-25,ripple,XRP,XRP,1.43,82332540594.0,2746681235.0,,2026-03-21T11:50:44.907791+00:00
2026-02-24,ripple,XRP,XRP,1.35,82526476193.0,3468618376.0,,2026-03-21T11:50:44.908236+00:00
2026-02-23,ripple,XRP,XRP,1.35,84804267354.0,1531030572.0,,2026-03-21T11:50:44.908678+00:00
2026-02-22,ripple,XRP,XRP,1.39,87411395034.0,1396583496.0,,2026-03-21T11:50:44.909117+00:00
2026-02-21,ripple,XRP,XRP,1.43,87127134985.0,2681151957.0,,2026-03-21T11:50:44.909556+00:00
2026-02-20,ripple,XRP,XRP,1.43,85850017343.0,2332530531.0,,2026-03-21T11:50:44.909992+00:00
2026-02-19,ripple,XRP,XRP,1.41,86399241398.0,2113377622.0,,2026-03-21T11:50:44.910425+00:00
2026-02-18,ripple,XRP,XRP,1.42,89834881630.0,2267375192.0,,2026-03-21T11:50:44.910862+00:00
2026-02-17,ripple,XRP,XRP,1.47,90610720943.0,2965693648.0,,2026-03-21T11:50:44.911304+00:00
2026-02-16,ripple,XRP,XRP,1.49,89761800847.0,5459731415.0,,2026-03-21T11:50:44.911760+00:00
2026-02-15,ripple,XRP,XRP,1.47,91976917573.0,2484156385.0,,2026-03-21T11:50:44.912226+00:00
2026-02-14,ripple,XRP,XRP,1.51,85650029662.0,2463087588.0,,2026-03-21T11:50:44.912667+00:00
2026-02-13,ripple,XRP,XRP,1.41,82929969245.0,2433891204.0,,2026-03-21T11:50:44.913106+00:00
2026-02-12,ripple,XRP,XRP,1.36,83298868780.0,3267070270.0,,2026-03-21T11:50:44.913542+00:00
2026-02-11,ripple,XRP,XRP,1.37,85271701641.0,2324945354.0,,2026-03-21T11:50:44.913981+00:00
2026-02-10,ripple,XRP,XRP,1.4,87665589710.0,4073940625.0,,2026-03-21T11:50:44.914421+00:00
2026-02-09,ripple,XRP,XRP,1.44,87440675893.0,2648330091.0,,2026-03-21T11:50:44.914861+00:00
2026-02-08,ripple,XRP,XRP,1.43,86823610818.0,5106195924.0,,2026-03-21T11:50:44.915293+00:00
2026-02-07,ripple,XRP,XRP,1.43,89768174962.0,11254054037.0,,2026-03-21T11:50:44.915731+00:00
2026-02-06,ripple,XRP,XRP,1.47,74627934933.0,12032460869.0,,2026-03-21T11:50:44.916169+00:00
2026-02-05,ripple,XRP,XRP,1.22,92410244673.0,4489356873.0,,2026-03-21T11:50:44.916610+00:00
2026-02-04,ripple,XRP,XRP,1.52,95712683975.0,3968540367.0,,2026-03-21T11:50:44.917051+00:00
2026-02-03,ripple,XRP,XRP,1.57,98619699556.0,4890476935.0,,2026-03-21T11:50:44.917491+00:00
2026-02-02,ripple,XRP,XRP,1.62,97028843949.0,4426810244.0,,2026-03-21T11:50:44.917932+00:00
2026-02-01,ripple,XRP,XRP,1.59,99939565671.0,6100029929.0,,2026-03-21T11:50:44.918374+00:00
2026-01-31,ripple,XRP,XRP,1.64,105432128839.0,4982772913.0,,2026-03-21T11:50:44.918824+00:00
2026-01-30,ripple,XRP,XRP,1.73,109849188045.0,4578118342.0,,2026-03-21T11:50:44.919461+00:00
2026-01-29,ripple,XRP,XRP,1.81,116052628994.0,2284142099.0,,2026-03-21T11:50:44.919945+00:00
2026-01-28,ripple,XRP,XRP,1.91,116574716598.0,2185133793.0,,2026-03-21T11:50:44.920411+00:00
2026-01-27,ripple,XRP,XRP,1.92,115887503699.0,3018423074.0,,2026-03-21T11:50:44.920872+00:00
2026-01-26,ripple,XRP,XRP,1.9,111546255616.0,2684312945.0,,2026-03-21T11:50:44.921324+00:00
2026-01-25,ripple,XRP,XRP,1.83,116446105795.0,968018842.0,,2026-03-21T11:50:44.921784+00:00
2026-01-24,ripple,XRP,XRP,1.91,116806714475.0,2457868833.0,,2026-03-21T11:50:44.922256+00:00
2026-01-23,ripple,XRP,XRP,1.92,116745867275.0,2482726666.0,,2026-03-21T11:50:44.922702+00:00
2026-01-22,ripple,XRP,XRP,1.92,118174939473.0,4373543601.0,,2026-03-21T11:50:44.923144+00:00
2026-01-21,ripple,XRP,XRP,1.94,114737701418.0,3560105108.0,,2026-03-21T11:50:44.923586+00:00
2026-01-20,ripple,XRP,XRP,1.89,120903244309.0,4484499455.0,,2026-03-21T11:50:44.924026+00:00
2026-01-19,ripple,XRP,XRP,1.99,121358650248.0,1781139048.0,,2026-03-21T11:50:44.924467+00:00
2026-01-18,ripple,XRP,XRP,2.0,125335465141.0,1404494408.0,,2026-03-21T11:50:44.924906+00:00
2026-01-17,ripple,XRP,XRP,2.06,125743867931.0,2273798788.0,,2026-03-21T11:50:44.925347+00:00
2026-01-16,ripple,XRP,XRP,2.07,126091557246.0,3301259185.0,,2026-03-21T11:50:44.925790+00:00
2026-01-15,ripple,XRP,XRP,2.08,129865391289.0,4627908270.0,,2026-03-21T11:50:44.926235+00:00
2026-01-14,ripple,XRP,XRP,2.14,130871637992.0,4469146046.0,,2026-03-21T11:50:44.926680+00:00
2026-01-13,ripple,XRP,XRP,2.16,124566610365.0,3538073080.0,,2026-03-21T11:50:44.927126+00:00
2026-01-12,ripple,XRP,XRP,2.05,125631699720.0,1698438506.0,,2026-03-21T11:50:44.927569+00:00
2026-01-11,ripple,XRP,XRP,2.07,126788332731.0,1185425136.0,,2026-03-21T11:50:44.928010+00:00
2026-01-10,ripple,XRP,XRP,2.09,127046182295.0,3580881034.0,,2026-03-21T11:50:44.928459+00:00
2026-01-09,ripple,XRP,XRP,2.09,128890902403.0,5270459510.0,,2026-03-21T11:50:44.928897+00:00
2026-01-08,ripple,XRP,XRP,2.13,131342647580.0,3933188250.0,,2026-03-21T11:50:44.929331+00:00
2026-01-07,ripple,XRP,XRP,2.16,139893355179.0,7718903451.0,,2026-03-21T11:50:44.929769+00:00
2026-01-06,ripple,XRP,XRP,2.31,143217645894.0,6981059724.0,,2026-03-21T11:50:44.930212+00:00
2026-01-05,ripple,XRP,XRP,2.36,126829332927.0,3491447473.0,,2026-03-21T11:50:44.930663+00:00
2026-01-04,ripple,XRP,XRP,2.09,122417798650.0,2137653322.0,,2026-03-21T11:50:44.931103+00:00
2026-01-03,ripple,XRP,XRP,2.02,121857970096.0,3943913978.0,,2026-03-21T11:50:44.931547+00:00
2026-01-02,ripple,XRP,XRP,2.01,113862299869.0,1320741185.0,,2026-03-21T11:50:44.931989+00:00
2026-01-01,ripple,XRP,XRP,1.88,111584107851.0,1986683249.0,,2026-03-21T11:50:44.932429+00:00
2025-12-31,ripple,XRP,XRP,1.84,113760103518.0,1770784551.0,,2026-03-21T11:50:44.932870+00:00
2025-12-30,ripple,XRP,XRP,1.88,111915660113.0,2154437317.0,,2026-03-21T11:50:44.933311+00:00
2025-12-29,ripple,XRP,XRP,1.85,112943419118.0,1051639407.0,,2026-03-21T11:50:44.933749+00:00
2025-12-28,ripple,XRP,XRP,1.86,113432868120.0,1072203697.0,,2026-03-21T11:50:44.934191+00:00
2025-12-27,ripple,XRP,XRP,1.87,111590253885.0,2209256421.0,,2026-03-21T11:50:44.934629+00:00
2025-12-26,ripple,XRP,XRP,1.84,110961112658.0,1493330838.0,,2026-03-21T11:50:44.935072+00:00
2025-12-25,ripple,XRP,XRP,1.83,112759823022.0,1861506176.0,,2026-03-21T11:50:44.935513+00:00
2025-12-24,ripple,XRP,XRP,1.86,113540049925.0,2189849525.0,,2026-03-21T11:50:44.935953+00:00
2025-12-23,ripple,XRP,XRP,1.87,115209591341.0,2651446687.0,,2026-03-21T11:50:44.936394+00:00
2025-12-22,ripple,XRP,XRP,1.9,116507654772.0,2382840271.0,,2026-03-21T11:50:44.936837+00:00
2025-12-21,ripple,XRP,XRP,1.92,117001210129.0,1932779389.0,,2026-03-21T11:50:44.937275+00:00
2025-12-20,ripple,XRP,XRP,1.93,115440151451.0,3828265033.0,,2026-03-21T11:50:44.937715+00:00
2025-12-19,ripple,XRP,XRP,1.91,109302270097.0,3612274082.0,,2026-03-21T11:50:44.938162+00:00
2025-12-18,ripple,XRP,XRP,1.81,112627063671.0,3390182058.0,,2026-03-21T11:50:44.938601+00:00
2025-12-17,ripple,XRP,XRP,1.86,116635881218.0,3005631458.0,,2026-03-21T11:50:44.939038+00:00
2025-12-16,ripple,XRP,XRP,1.93,114709077203.0,3359008503.0,,2026-03-21T11:50:44.939487+00:00
2025-12-15,ripple,XRP,XRP,1.9,119696831896.0,1662227236.0,,2026-03-21T11:50:44.939931+00:00
2025-12-14,ripple,XRP,XRP,1.98,122081658806.0,1638329046.0,,2026-03-21T11:50:44.940372+00:00
2025-12-13,ripple,XRP,XRP,2.02,121271367985.0,2573443943.0,,2026-03-21T11:50:44.940813+00:00
2025-12-12,ripple,XRP,XRP,2.01,122945482685.0,3619433672.0,,2026-03-21T11:50:44.941256+00:00
2025-12-11,ripple,XRP,XRP,2.04,123493871176.0,3816532716.0,,2026-03-21T11:50:44.941699+00:00
2025-12-10,ripple,XRP,XRP,2.04,127322196941.0,3532804844.0,,2026-03-21T11:50:44.942136+00:00
2025-12-09,ripple,XRP,XRP,2.11,125066913714.0,2946868588.0,,2026-03-21T11:50:44.942575+00:00
2025-12-08,ripple,XRP,XRP,2.07,123040998729.0,2814174580.0,,2026-03-21T11:50:44.943015+00:00
2025-12-07,ripple,XRP,XRP,2.04,122577456923.0,1741973348.0,,2026-03-21T11:50:44.943457+00:00
2025-12-06,ripple,XRP,XRP,2.03,122781280853.0,3202740426.0,,2026-03-21T11:50:44.943903+00:00
2025-12-05,ripple,XRP,XRP,2.04,126486491842.0,3381495523.0,,2026-03-21T11:50:44.944343+00:00
2025-12-04,ripple,XRP,XRP,2.1,132937642112.0,3877677225.0,,2026-03-21T11:50:44.944781+00:00
2025-12-03,ripple,XRP,XRP,2.2,130265478729.0,4354900494.0,,2026-03-21T11:50:44.945217+00:00
2025-12-02,ripple,XRP,XRP,2.16,122590637082.0,5252157088.0,,2026-03-21T11:50:44.945655+00:00
2025-12-01,ripple,XRP,XRP,2.03,130773769054.0,1875297052.0,,2026-03-21T11:50:44.946093+00:00
2025-11-30,ripple,XRP,XRP,2.17,132904309840.0,2086873494.0,,2026-03-21T11:50:44.946530+00:00
2025-11-29,ripple,XRP,XRP,2.2,131563297865.0,4166261167.0,,2026-03-21T11:50:44.946974+00:00
2025-11-28,ripple,XRP,XRP,2.18,132789858572.0,2726085217.0,,2026-03-21T11:50:44.947421+00:00
2025-11-27,ripple,XRP,XRP,2.2,134157655674.0,3864980774.0,,2026-03-21T11:50:44.947863+00:00
2025-11-26,ripple,XRP,XRP,2.22,132509142343.0,4893770223.0,,2026-03-21T11:50:44.948304+00:00
2025-11-25,ripple,XRP,XRP,2.2,134156981164.0,6557948089.0,,2026-03-21T11:50:44.948744+00:00
2025-11-24,ripple,XRP,XRP,2.22,123296237500.0,4002055289.0,,2026-03-21T11:50:44.949181+00:00
2025-11-23,ripple,XRP,XRP,2.04,117596582269.0,2948690880.0,,2026-03-21T11:50:44.949623+00:00
2025-11-22,ripple,XRP,XRP,1.95,117518467990.0,8745429497.0,,2026-03-21T11:50:44.950062+00:00
2025-11-21,ripple,XRP,XRP,1.95,120853150853.0,6586717744.0,,2026-03-21T11:50:44.950505+00:00
2025-11-20,ripple,XRP,XRP,2.0,126853721223.0,6046696552.0,,2026-03-21T11:50:44.950944+00:00
2025-11-19,ripple,XRP,XRP,2.11,133117730032.0,5619054259.0,,2026-03-21T11:50:44.951380+00:00
2025-11-18,ripple,XRP,XRP,2.21,129949048742.0,5961092428.0,,2026-03-21T11:50:44.951817+00:00
2025-11-17,ripple,XRP,XRP,2.16,133486160753.0,4122565538.0,,2026-03-21T11:50:44.952255+00:00
2025-11-16,ripple,XRP,XRP,2.22,134518071270.0,2804052322.0,,2026-03-21T11:50:44.952696+00:00
2025-11-15,ripple,XRP,XRP,2.24,135721912860.0,6710968070.0,,2026-03-21T11:50:44.953137+00:00
2025-11-14,ripple,XRP,XRP,2.25,140562989006.0,7201868745.0,,2026-03-21T11:50:44.953575+00:00
2025-11-13,ripple,XRP,XRP,2.33,143186972760.0,4420961765.0,,2026-03-21T11:50:44.954014+00:00
2025-11-12,ripple,XRP,XRP,2.38,143727663287.0,4127451459.0,,2026-03-21T11:50:44.954452+00:00
2025-11-11,ripple,XRP,XRP,2.39,151974237122.0,5957396505.0,,2026-03-21T11:50:44.954890+00:00
2025-11-10,ripple,XRP,XRP,2.53,142067317206.0,2983765683.0,,2026-03-21T11:50:44.955329+00:00
2025-11-09,ripple,XRP,XRP,2.37,137331703405.0,2951176619.0,,2026-03-21T11:50:44.955770+00:00
2025-11-08,ripple,XRP,XRP,2.28,139260973653.0,5583858448.0,,2026-03-21T11:50:44.956206+00:00
2025-11-07,ripple,XRP,XRP,2.32,132782422867.0,5338941722.0,,2026-03-21T11:50:44.956648+00:00
2025-11-06,ripple,XRP,XRP,2.21,141129798149.0,6437838342.0,,2026-03-21T11:50:44.957116+00:00
2025-11-05,ripple,XRP,XRP,2.35,133053897682.0,9099211476.0,,2026-03-21T11:50:44.957556+00:00
2025-11-04,ripple,XRP,XRP,2.21,138661849487.0,5863736752.0,,2026-03-21T11:50:44.957997+00:00
2025-11-03,ripple,XRP,XRP,2.31,151787404807.0,2165286882.0,,2026-03-21T11:50:44.958435+00:00
2025-11-02,ripple,XRP,XRP,2.53,150534562820.0,1724358349.0,,2026-03-21T11:50:44.958877+00:00
2025-11-01,ripple,XRP,XRP,2.5,150800414241.0,4396874744.0,,2026-03-21T11:50:44.959315+00:00
2025-10-31,ripple,XRP,XRP,2.51,146186020714.0,5582711995.0,,2026-03-21T11:50:44.959759+00:00
2025-10-30,ripple,XRP,XRP,2.44,153190098652.0,4668881979.0,,2026-03-21T11:50:44.960200+00:00
2025-10-29,ripple,XRP,XRP,2.55,156523824437.0,5077371786.0,,2026-03-21T11:50:44.960641+00:00
2025-10-28,ripple,XRP,XRP,2.61,158223409570.0,4581419643.0,,2026-03-21T11:50:44.961081+00:00
2025-10-27,ripple,XRP,XRP,2.64,158916439662.0,3352897036.0,,2026-03-21T11:50:44.961531+00:00
2025-10-26,ripple,XRP,XRP,2.65,155824923529.0,3476558122.0,,2026-03-21T11:50:44.961970+00:00
2025-10-25,ripple,XRP,XRP,2.59,150337039548.0,3957219501.0,,2026-03-21T11:50:44.962410+00:00
2025-10-24,ripple,XRP,XRP,2.5,143681621081.0,2805206365.0,,2026-03-21T11:50:44.962855+00:00
2025-10-23,ripple,XRP,XRP,2.39,141709247798.0,4117803198.0,,2026-03-21T11:50:44.963295+00:00
2025-10-22,ripple,XRP,XRP,2.36,145324368852.0,4700479126.0,,2026-03-21T11:50:44.963731+00:00
2025-10-21,ripple,XRP,XRP,2.42,149320563021.0,4217817684.0,,2026-03-21T11:50:44.964169+00:00
2025-10-20,ripple,XRP,XRP,2.49,143296898584.0,2947463809.0,,2026-03-21T11:50:44.964606+00:00
2025-10-19,ripple,XRP,XRP,2.39,141516215271.0,2539623709.0,,2026-03-21T11:50:44.965045+00:00
2025-10-18,ripple,XRP,XRP,2.36,137766791771.0,7138067279.0,,2026-03-21T11:50:44.965488+00:00
2025-10-17,ripple,XRP,XRP,2.3,139315952355.0,6480091801.0,,2026-03-21T11:50:44.965925+00:00
2025-10-16,ripple,XRP,XRP,2.33,144461490596.0,5113981094.0,,2026-03-21T11:50:44.966360+00:00
2025-10-15,ripple,XRP,XRP,2.41,150211264227.0,7790438551.0,,2026-03-21T11:50:44.966798+00:00
2025-10-14,ripple,XRP,XRP,2.51,156133172904.0,8245602246.0,,2026-03-21T11:50:44.967235+00:00
2025-10-13,ripple,XRP,XRP,2.6,151364418493.0,9631722980.0,,2026-03-21T11:50:44.967673+00:00
2025-10-12,ripple,XRP,XRP,2.53,142954842575.0,10663249601.0,,2026-03-21T11:50:44.968123+00:00
2025-10-11,ripple,XRP,XRP,2.39,142892067213.0,14527451741.0,,2026-03-21T11:50:44.968563+00:00
2025-10-10,ripple,XRP,XRP,2.38,167947986079.0,5321345627.0,,2026-03-21T11:50:44.969001+00:00
2025-10-09,ripple,XRP,XRP,2.81,172611406400.0,4524504226.0,,2026-03-21T11:50:44.969435+00:00
2025-10-08,ripple,XRP,XRP,2.88,171064100928.0,6973553770.0,,2026-03-21T11:50:44.969876+00:00
2025-10-07,ripple,XRP,XRP,2.86,179189076601.0,6276385268.0,,2026-03-21T11:50:44.970322+00:00
2025-10-06,ripple,XRP,XRP,2.99,177860837844.0,5225328732.0,,2026-03-21T11:50:44.970761+00:00
2025-10-05,ripple,XRP,XRP,2.97,177802651637.0,3974053736.0,,2026-03-21T11:50:44.971199+00:00
2025-10-04,ripple,XRP,XRP,2.97,182195760386.0,6731126091.0,,2026-03-21T11:50:44.971641+00:00
2025-10-03,ripple,XRP,XRP,3.04,181705214117.0,6959329544.0,,2026-03-21T11:50:44.972085+00:00
2025-10-02,ripple,XRP,XRP,3.04,176324742080.0,6110060193.0,,2026-03-21T11:50:44.972525+00:00
2025-10-01,ripple,XRP,XRP,2.94,170189095369.0,4802588408.0,,2026-03-21T11:50:44.972965+00:00
2025-09-30,ripple,XRP,XRP,2.84,172468504581.0,4981231689.0,,2026-03-21T11:50:44.973405+00:00
2025-09-29,ripple,XRP,XRP,2.88,171433471696.0,3125937768.0,,2026-03-21T11:50:44.973843+00:00
2025-09-28,ripple,XRP,XRP,2.86,168030941532.0,2726728377.0,,2026-03-21T11:50:44.974281+00:00
2025-09-27,ripple,XRP,XRP,2.81,166695488561.0,7841983940.0,,2026-03-21T11:50:44.974721+00:00
2025-09-26,ripple,XRP,XRP,2.79,163792649388.0,8829708798.0,,2026-03-21T11:50:44.975161+00:00
2025-09-25,ripple,XRP,XRP,2.74,175079571413.0,6006921589.0,,2026-03-21T11:50:44.975598+00:00
2025-09-24,ripple,XRP,XRP,2.93,169113142027.0,5177734080.0,,2026-03-21T11:50:44.976037+00:00
2025-09-23,ripple,XRP,XRP,2.83,170400585444.0,9546312188.0,,2026-03-21T11:50:44.976476+00:00
2025-09-22,ripple,XRP,XRP,2.85,177826889949.0,2935908284.0,,2026-03-21T11:50:44.976913+00:00
2025-09-21,ripple,XRP,XRP,2.97,177890344747.0,2852138270.0,,2026-03-21T11:50:44.977349+00:00
2025-09-20,ripple,XRP,XRP,2.98,178756914409.0,4614169289.0,,2026-03-21T11:50:44.977787+00:00
2025-09-19,ripple,XRP,XRP,2.99,183975908931.0,6283622330.0,,2026-03-21T11:50:44.978225+00:00
2025-09-18,ripple,XRP,XRP,3.08,184265198058.0,5960257003.0,,2026-03-21T11:50:44.978663+00:00
2025-09-17,ripple,XRP,XRP,3.08,181512759461.0,4418021934.0,,2026-03-21T11:50:44.979099+00:00
2025-09-16,ripple,XRP,XRP,3.04,178831483523.0,5703362170.0,,2026-03-21T11:50:44.979534+00:00
2025-09-15,ripple,XRP,XRP,2.99,180683294842.0,4717722675.0,,2026-03-21T11:50:44.979967+00:00
2025-09-14,ripple,XRP,XRP,3.03,186140756995.0,4890402319.0,,2026-03-21T11:50:44.980404+00:00
2025-09-13,ripple,XRP,XRP,3.12,185122997954.0,6431002504.0,,2026-03-21T11:50:44.980841+00:00
2025-09-12,ripple,XRP,XRP,3.11,181478948409.0,5399056673.0,,2026-03-21T11:50:44.981278+00:00
2025-09-11,ripple,XRP,XRP,3.04,177831215416.0,4348729236.0,,2026-03-21T11:50:44.981715+00:00
2025-09-10,ripple,XRP,XRP,2.98,175645238419.0,5779762469.0,,2026-03-21T11:50:44.982151+00:00
2025-09-09,ripple,XRP,XRP,2.95,176863943139.0,5571309024.0,,2026-03-21T11:50:44.982584+00:00
2025-09-08,ripple,XRP,XRP,2.97,171783435960.0,3758634219.0,,2026-03-21T11:50:44.983022+00:00
2025-09-07,ripple,XRP,XRP,2.88,167555913520.0,1710108502.0,,2026-03-21T11:50:44.983462+00:00
2025-09-06,ripple,XRP,XRP,2.81,167868172839.0,6440056634.0,,2026-03-21T11:50:44.983896+00:00
2025-09-05,ripple,XRP,XRP,2.82,166553893840.0,4435280469.0,,2026-03-21T11:50:44.984336+00:00
2025-09-04,ripple,XRP,XRP,2.8,169148418100.0,4282592690.0,,2026-03-21T11:50:44.984773+00:00
2025-09-03,ripple,XRP,XRP,2.84,170017343348.0,7818514400.0,,2026-03-21T11:50:44.985213+00:00
2025-09-02,ripple,XRP,XRP,2.86,163668082549.0,8149612555.0,,2026-03-21T11:50:44.985651+00:00
2025-09-01,ripple,XRP,XRP,2.75,165199510163.0,3175920948.0,,2026-03-21T11:50:44.986090+00:00
2025-08-31,ripple,XRP,XRP,2.78,167506975113.0,3135065486.0,,2026-03-21T11:50:44.986528+00:00
2025-08-30,ripple,XRP,XRP,2.82,167986912659.0,7414077139.0,,2026-03-21T11:50:44.986964+00:00
2025-08-29,ripple,XRP,XRP,2.82,176531083060.0,5916089546.0,,2026-03-21T11:50:44.987399+00:00
2025-08-28,ripple,XRP,XRP,2.97,176555745921.0,6346605091.0,,2026-03-21T11:50:44.987842+00:00
2025-08-27,ripple,XRP,XRP,2.97,179142732348.0,6168659352.0,,2026-03-21T11:50:44.988288+00:00
2025-08-26,ripple,XRP,XRP,3.01,170267483808.0,6677411739.0,,2026-03-21T11:50:44.988725+00:00
2025-08-25,ripple,XRP,XRP,2.86,180309158636.0,6158205320.0,,2026-03-21T11:50:44.989159+00:00
2025-08-24,ripple,XRP,XRP,3.03,181178670545.0,4525709191.0,,2026-03-21T11:50:44.989598+00:00
2025-08-23,ripple,XRP,XRP,3.05,182799236672.0,9726315602.0,,2026-03-21T11:50:44.990032+00:00
2025-08-22,ripple,XRP,XRP,3.07,169235531134.0,4464611989.0,,2026-03-21T11:50:44.990469+00:00
2025-08-21,ripple,XRP,XRP,2.85,175556019985.0,6872631154.0,,2026-03-21T11:50:44.990905+00:00
2025-08-20,ripple,XRP,XRP,2.95,170168406125.0,6736297698.0,,2026-03-21T11:50:44.991341+00:00
2025-08-19,ripple,XRP,XRP,2.86,181729332172.0,7891993830.0,,2026-03-21T11:50:44.991784+00:00
2025-08-18,ripple,XRP,XRP,3.06,183971298108.0,3486012703.0,,2026-03-21T11:50:44.992225+00:00
2025-08-17,ripple,XRP,XRP,3.1,184537083059.0,4207383822.0,,2026-03-21T11:50:44.992661+00:00
2025-08-16,ripple,XRP,XRP,3.11,182823893075.0,6586597945.0,,2026-03-21T11:50:44.993097+00:00
2025-08-15,ripple,XRP,XRP,3.08,183080844696.0,11518598908.0,,2026-03-21T11:50:44.993535+00:00
2025-08-14,ripple,XRP,XRP,3.09,194924756465.0,8018820707.0,,2026-03-21T11:50:44.993970+00:00
2025-08-13,ripple,XRP,XRP,3.29,193890996170.0,8587094638.0,,2026-03-21T11:50:44.994405+00:00
2025-08-12,ripple,XRP,XRP,3.27,186208442509.0,7508618704.0,,2026-03-21T11:50:44.994843+00:00
2025-08-11,ripple,XRP,XRP,3.14,188762634634.0,4658567866.0,,2026-03-21T11:50:44.995286+00:00
2025-08-10,ripple,XRP,XRP,3.18,191448306716.0,4765475379.0,,2026-03-21T11:50:44.995730+00:00
2025-08-09,ripple,XRP,XRP,3.23,195118577956.0,8889928900.0,,2026-03-21T11:50:44.996167+00:00
2025-08-08,ripple,XRP,XRP,3.29,196586563136.0,7757095980.0,,2026-03-21T11:50:44.996606+00:00
2025-08-07,ripple,XRP,XRP,3.32,177454281209.0,4082166604.0,,2026-03-21T11:50:44.997044+00:00
2025-08-06,ripple,XRP,XRP,2.99,175947744749.0,4965545789.0,,2026-03-21T11:50:44.997481+00:00
2025-08-05,ripple,XRP,XRP,2.96,182226168416.0,5293305246.0,,2026-03-21T11:50:44.997918+00:00
2025-08-04,ripple,XRP,XRP,3.07,174843464841.0,4775415471.0,,2026-03-21T11:50:44.998351+00:00
2025-08-03,ripple,XRP,XRP,2.95,164294692750.0,6626410931.0,,2026-03-21T11:50:44.998801+00:00
2025-08-02,ripple,XRP,XRP,2.77,175651026151.0,9588289635.0,,2026-03-21T11:50:44.999238+00:00
2025-08-01,ripple,XRP,XRP,2.96,179326407754.0,5274343598.0,,2026-03-21T11:50:44.999676+00:00
2025-07-31,ripple,XRP,XRP,3.02,183489681385.0,6061881859.0,,2026-03-21T11:50:45.000115+00:00
2025-07-30,ripple,XRP,XRP,3.1,185283974089.0,5629285481.0,,2026-03-21T11:50:45.000555+00:00
2025-07-29,ripple,XRP,XRP,3.13,184768043390.0,7076691376.0,,2026-03-21T11:50:45.000996+00:00
2025-07-28,ripple,XRP,XRP,3.12,191396539708.0,4272843726.0,,2026-03-21T11:50:45.001441+00:00
2025-07-27,ripple,XRP,XRP,3.23,187641581966.0,3792391472.0,,2026-03-21T11:50:45.001881+00:00
2025-07-26,ripple,XRP,XRP,3.17,185810977839.0,7590707148.0,,2026-03-21T11:50:45.002314+00:00
2025-07-25,ripple,XRP,XRP,3.14,185920871105.0,10402261389.0,,2026-03-21T11:50:45.002747+00:00
