date,open,high,low,close,volume,market_cap
2024-08-11,60944.89,61778.66,58348.82,58719.48,22759754812.0,1159042118919.0
2024-08-12,58719.4,60680.33,57688.9,59354.51,37078637820.0,1171638477214.0
2024-08-13,59356.21,61572.4,58506.25,60609.57,30327698167.0,1196435943983.0
2024-08-14,60611.05,61687.76,58472.87,58737.27,29961696180.0,1159393319244.0
2024-08-15,58733.26,59838.65,56161.59,57560.1,35682112440.0,1136267308780.0
2024-08-16,57560.27,59847.36,57110.02,58894.1,29350938673.0,1162612186428.0
2024-08-17,58893.53,59694.67,58814.83,59478.97,13589684021.0,1173983398001.0
2024-08-18,59468.13,60262.72,58445.4,58483.96,17740625837.0,1154518920582.0
2024-08-19,58480.71,59612.66,57864.71,59493.45,25911207712.0,1174536992005.0
2024-08-20,59493.45,61396.33,58610.88,59012.79,31613400008.0,1165118855138.0
2024-08-21,59014.99,61834.35,58823.44,61175.19,32731154072.0,1207652524161.0
2024-08-22,61168.32,61408.11,59815.25,60381.91,27625734377.0,1192142090606.0
2024-08-23,60380.95,64947.06,60372.05,64094.36,42530509233.0,1265681609173.0
2024-08-24,64103.87,64513.79,63619.92,64178.99,21430585163.0,1267143884943.0
2024-08-25,64176.37,64996.42,63833.52,64333.54,18827683555.0,1270273035259.0
2024-08-26,64342.23,64489.71,62849.56,62880.66,27682040631.0,1241593608804.0
2024-08-27,62879.71,63207.6,58116.75,59504.13,39103882198.0,1175040861568.0
2024-08-28,59507.92,60236.45,57890.68,59027.63,40289564698.0,1165584605051.0
2024-08-29,59027.47,61184.08,58786.23,59388.18,32224990582.0,1172740960640.0
2024-08-30,59388.6,59896.89,57768.53,59119.47,32292756405.0,1167450891056.0
2024-08-31,59117.48,59432.59,58768.78,58969.9,12403470760.0,1164522862133.0
2024-09-01,58969.8,59062.07,57217.82,57325.49,24592449997.0,1132107052433.0
2024-09-02,57326.97,59403.07,57136.03,59112.48,27036454524.0,1167274281774.0
2024-09-03,59106.19,59815.06,57425.17,57431.02,26666961053.0,1134203956919.0
2024-09-04,57430.35,58511.57,55673.16,57971.54,35627680312.0,1144922067906.0
2024-09-05,57971.7,58300.58,55712.45,56160.49,31030280656.0,1109173176845.0
2024-09-06,56160.19,56976.11,52598.7,53948.75,49361693566.0,1065529160549.0
2024-09-07,53949.09,54838.15,53740.07,54139.69,19061486526.0,1069483234366.0
2024-09-08,54147.93,55300.86,53653.76,54841.57,18268287531.0,1083415774483.0
2024-09-09,54851.89,58041.12,54598.43,57019.53,34618096173.0,1126266856955.0
2024-09-10,57020.1,58029.98,56419.41,57648.71,28857630507.0,1138738372573.0
2024-09-11,57650.29,57991.32,55567.34,57343.17,37049062672.0,1132692864305.0
2024-09-12,57343.17,58534.36,57330.1,58127.01,33835707949.0,1148268024284.0
2024-09-13,58130.32,60648.02,57650.11,60571.3,32490528356.0,1196466210708.0
2024-09-14,60569.12,60656.72,59517.88,60005.12,16428405496.0,1185265247316.0
2024-09-15,60000.73,60381.92,58696.31,59182.84,18120960867.0,1169182849929.0
2024-09-16,59185.23,59205.51,57501.34,58192.51,32032822113.0,1149595000633.0
2024-09-17,58192.51,61316.09,57628.07,60308.54,38075570118.0,1191434667558.0
2024-09-18,60309.0,61664.07,59218.25,61649.68,40990702891.0,1217976155885.0
2024-09-19,61651.16,63872.44,61609.87,62940.46,42710252573.0,1243489914824.0
2024-09-20,62941.43,64119.53,62364.61,63192.98,35177164222.0,1248317992551.0
2024-09-21,63184.34,63543.36,62783.11,63394.84,14408616220.0,1252541488640.0
2024-09-22,63396.8,63993.42,62440.73,63648.71,20183348802.0,1257434508161.0
2024-09-23,63643.1,64733.56,62628.08,63329.8,31400285425.0,1251214895782.0
2024-09-24,63326.84,64695.22,62737.42,64301.97,29938335243.0,1270523906052.0
