date,coin_id,coin_name,symbol,price_usd,market_cap_usd,volume_24h_usd,price_change_pct,scraped_at,market_cap_usd_imputed,volume_24h_usd_imputed,is_outlier,daily_return,ma_7,ma_30,volatility_7,vol_change,price_direction
2025-01-20,internet-computer,Internet Computer,ICP,9.77,4742996783.0,296175783.0,-1.1133603238866474,2026-03-21T11:50:45.081554+00:00,False,False,False,-0.0714285714285714,10.541428571428572,10.711,0.061178238705971395,0.0008220549705921787,0.0
2025-01-21,internet-computer,Internet Computer,ICP,9.87,4700005457.0,281460167.0,1.0235414534288667,2026-03-21T11:50:45.081119+00:00,False,False,False,-0.011133603238866474,10.538571428571428,10.702,0.05877251409723787,0.5323305050211182,1.0
2025-01-22,internet-computer,Internet Computer,ICP,9.08,4733917970.0,182250425.0,-8.00405268490374,2026-03-21T11:50:45.080683+00:00,False,False,False,0.010235414534288667,10.485714285714286,10.700999999999999,0.0557071916698692,-0.04968541266589643,0.0
2025-01-23,internet-computer,Internet Computer,ICP,9.24,4362621461.0,236521397.0,1.7621145374449254,2026-03-21T11:50:45.080248+00:00,False,False,False,-0.0800405268490374,10.204285714285716,10.645666666666667,0.04813998525064798,-0.35248235321341226,1.0
2025-01-24,internet-computer,Internet Computer,ICP,9.03,4436484888.0,200602640.0,-2.272727272727282,2026-03-21T11:50:45.079812+00:00,False,False,False,0.017621145374449254,9.978571428571428,10.575999999999999,0.051022269266380225,0.2977824166939529,0.0
2025-01-25,internet-computer,Internet Computer,ICP,9.22,4333093987.0,215642781.0,2.1040974529346723,2026-03-21T11:50:45.079371+00:00,False,False,False,-0.022727272727272818,9.644285714285713,10.504666666666669,0.04013791375100355,-0.15186261139832524,1.0
2025-01-26,internet-computer,Internet Computer,ICP,8.83,4427979055.0,153528115.0,-4.229934924078094,2026-03-21T11:50:45.078933+00:00,False,False,False,0.021040974529346723,9.441428571428572,10.469666666666665,0.04152888167882684,0.07497479095987969,0.0
2025-01-27,internet-computer,Internet Computer,ICP,8.89,4239812720.0,126080831.0,0.679501698754259,2026-03-21T11:50:45.078497+00:00,False,False,False,-0.04229934924078094,9.291428571428572,10.424,0.036627275029615686,-0.28804426335050837,1.0
2025-01-28,internet-computer,Internet Computer,ICP,8.56,4261764744.0,222505747.0,-3.712035995500562,2026-03-21T11:50:45.078062+00:00,False,False,False,0.00679501698754259,9.165714285714285,10.365000000000002,0.03758389770193524,-0.17877692304109905,0.0
2025-01-29,internet-computer,Internet Computer,ICP,8.57,4107158151.0,118517352.0,0.1168224299065379,2026-03-21T11:50:45.077626+00:00,False,False,False,-0.03712035995500562,8.97857142857143,10.311666666666667,0.037010873351933246,0.7647864884393092,1.0
2025-01-30,internet-computer,Internet Computer,ICP,9.14,4118115776.0,91563310.0,6.651108518086346,2026-03-21T11:50:45.077190+00:00,False,False,False,0.001168224299065379,8.905714285714286,10.263000000000002,0.025961737063792633,-0.46735150171199846,1.0
2025-01-31,internet-computer,Internet Computer,ICP,9.29,4388143505.0,103379315.0,1.641137855579844,2026-03-21T11:50:45.076755+00:00,False,False,False,0.06651108518086346,8.891428571428571,10.239,0.03784042441238406,-0.22742696782493077,1.0
2025-02-01,internet-computer,Internet Computer,ICP,8.53,4460144887.0,120719662.0,-8.180839612486546,2026-03-21T11:50:45.076318+00:00,False,False,False,0.01641137855579844,8.928571428571429,10.199666666666667,0.03696736374067756,0.12904737716449954,0.0
2025-02-02,internet-computer,Internet Computer,ICP,7.48,4103248781.0,117423677.0,-12.309495896834688,2026-03-21T11:50:45.075881+00:00,False,False,False,-0.08180839612486546,8.83,10.128333333333334,0.04812050809095358,0.16773517023207196,0.0
2025-02-03,internet-computer,Internet Computer,ICP,7.63,3589872319.0,204883324.0,2.0053475935828846,2026-03-21T11:50:45.075441+00:00,False,False,False,-0.12309495896834688,8.637142857142859,9.967,0.0641615876037469,-0.027302801759004236,1.0
2025-02-04,internet-computer,Internet Computer,ICP,7.06,3665868599.0,313656537.0,-7.470511140235914,2026-03-21T11:50:45.075004+00:00,False,False,False,0.020053475935828846,8.457142857142857,9.811,0.06532437497357993,0.7448212254501279,0.0
2025-02-05,internet-computer,Internet Computer,ICP,6.99,3383000761.0,169261856.0,-0.9915014164305846,2026-03-21T11:50:45.074563+00:00,False,False,False,-0.07470511140235914,8.242857142857144,9.642333333333335,0.06846429092338216,0.5309032032299514,0.0
2025-02-06,internet-computer,Internet Computer,ICP,6.71,3353666942.0,113015730.0,-4.00572246065809,2026-03-21T11:50:45.074127+00:00,False,False,False,-0.009915014164305846,8.017142857142858,9.469666666666667,0.06788214914481604,-0.4603592272652044,0.0
2025-02-07,internet-computer,Internet Computer,ICP,6.79,3213409402.0,91223394.0,1.1922503725782407,2026-03-21T11:50:45.073692+00:00,False,False,False,-0.0400572246065809,7.67,9.325,0.05404682710776736,-0.33230242967440937,1.0
2025-02-08,internet-computer,Internet Computer,ICP,7.03,3263008825.0,87203005.0,3.53460972017674,2026-03-21T11:50:45.073253+00:00,False,False,False,0.011922503725782407,7.312857142857142,9.189,0.053260929657129974,-0.19282568895497998,1.0
2025-02-09,internet-computer,Internet Computer,ICP,6.97,3376843155.0,76371836.0,-0.8534850640113834,2026-03-21T11:50:45.072816+00:00,False,False,False,0.0353460972017674,7.098571428571428,9.085333333333333,0.0571226614865192,-0.04407190769508096,0.0
2025-02-10,internet-computer,Internet Computer,ICP,7.0,3343273744.0,76437306.0,0.4304160688665792,2026-03-21T11:50:45.072385+00:00,False,False,False,-0.008534850640113834,7.025714285714285,8.972666666666667,0.03770500670369331,-0.12420637339275176,1.0
2025-02-11,internet-computer,Internet Computer,ICP,7.1,3364286870.0,91208713.0,1.4285714285714235,2026-03-21T11:50:45.071949+00:00,False,False,False,0.004304160688665792,6.935714285714285,8.857000000000001,0.03608892258438341,0.0008572531895134627,1.0
