date,coin_id,coin_name,symbol,price_usd,market_cap_usd,volume_24h_usd,price_change_pct,scraped_at,market_cap_usd_imputed,volume_24h_usd_imputed,is_outlier,daily_return,ma_7,ma_30,volatility_7,vol_change,price_direction
2025-11-02,ripple,XRP,XRP,2.53,150534562820.0,1724358349.0,1.200000000000001,2026-03-21T11:50:44.958877+00:00,False,False,False,-0.003984063745019806,2.557142857142857,2.579,0.02499646987374772,-0.2124123995760594,1.0
2025-11-03,ripple,XRP,XRP,2.31,151787404807.0,2165286882.0,-8.695652173913038,2026-03-21T11:50:44.958435+00:00,False,False,False,0.01200000000000001,2.54,2.562,0.02320895351101623,-0.6078218167681331,0.0
2025-11-04,ripple,XRP,XRP,2.21,138661849487.0,5863736752.0,-4.329004329004338,2026-03-21T11:50:44.957997+00:00,False,False,False,-0.08695652173913038,2.492857142857143,2.54,0.03814804832142215,0.25570585908416654,0.0
2025-11-05,ripple,XRP,XRP,2.35,133053897682.0,9099211476.0,6.334841628959276,2026-03-21T11:50:44.957556+00:00,False,False,False,-0.04329004329004338,2.435714285714286,2.5146666666666664,0.03908471054587923,1.7080645990816103,1.0
2025-11-06,ripple,XRP,XRP,2.21,141129798149.0,6437838342.0,-5.957446808510647,2026-03-21T11:50:44.957116+00:00,False,False,False,0.06334841628959276,2.407142857142857,2.4933333333333336,0.05086585209049573,0.5517769403437911,0.0
2025-11-07,ripple,XRP,XRP,2.32,132782422867.0,5338941722.0,4.977375565610864,2026-03-21T11:50:44.956648+00:00,False,False,False,-0.05957446808510647,2.3742857142857146,2.4716666666666667,0.05296117916229263,-0.29248393017566565,1.0
2025-11-08,ripple,XRP,XRP,2.28,139260973653.0,5583858448.0,-1.7241379310344862,2026-03-21T11:50:44.956206+00:00,False,False,False,0.04977375565610864,2.347142857142857,2.453,0.05621535499074602,-0.17069341627155754,0.0
2025-11-09,ripple,XRP,XRP,2.37,137331703405.0,2951176619.0,3.947368421052655,2026-03-21T11:50:44.955770+00:00,False,False,False,-0.017241379310344862,2.315714285714286,2.435333333333333,0.05620961315935663,0.045873646642513366,1.0
2025-11-10,ripple,XRP,XRP,2.53,142067317206.0,2983765683.0,6.751054852320659,2026-03-21T11:50:44.955329+00:00,False,False,False,0.03947368421052655,2.292857142857143,2.435,0.0590291826855686,-0.47148076075298107,1.0
2025-11-11,ripple,XRP,XRP,2.39,151974237122.0,5957396505.0,-5.533596837944654,2026-03-21T11:50:44.954890+00:00,False,False,False,0.06751054852320659,2.3242857142857143,2.4396666666666667,0.05306932360541946,0.011042735900721024,0.0
2025-11-12,ripple,XRP,XRP,2.38,143727663287.0,4127451459.0,-0.4184100418410108,2026-03-21T11:50:44.954452+00:00,False,False,False,-0.05533596837944654,2.35,2.435,0.05539193994618836,0.9966033321390673,0.0
